ano;origem;destino;passageiros
2000;WITMARSUMSC;DONA EMMASC;389
2000;WITMARSUMSC;IBIRAMASC;42
2000;WITMARSUMSC;PRESIDENTE GETÚLIOSC;1447
2000;WITMARSUMSC;VITOR MEIRELESSC;106
2000;XANXERÊSC;ABELARDO LUZSC;8722
2000;XANXERÊSC;ANCHIETASC;146
2000;XANXERÊSC;ARABUTÃSC;116
2000;XANXERÊSC;BALNEÁRIO CAMBORIÚSC;1998
2000;XANXERÊSC;BLUMENAUSC;1975
2000;XANXERÊSC;BOM JARDIM DA SERRASC;11
2000;XANXERÊSC;BOM JESUSSC;12872
2000;XANXERÊSC;BRAÇO DO NORTESC;25
2000;XANXERÊSC;CAMPO ALEGRESC;11
2000;XANXERÊSC;CAMPO ERÊSC;186
2000;XANXERÊSC;CAMPOS NOVOSSC;710
2000;XANXERÊSC;CATANDUVASSC;465
2000;XANXERÊSC;CAÇADORSC;402
2000;XANXERÊSC;CHAPECÓSC;29811
2000;XANXERÊSC;CONCÓRDIASC;664
2000;XANXERÊSC;CORDILHEIRA ALTASC;5325
2000;XANXERÊSC;CORONEL FREITASSC;9177
2000;XANXERÊSC;CORREIA PINTOSC;51
2000;XANXERÊSC;CRICIÚMASC;321
2000;XANXERÊSC;CURITIBANOSSC;409
2000;XANXERÊSC;DIONÍSIO CERQUEIRASC;323
2000;XANXERÊSC;ERVAL VELHOSC;38
2000;XANXERÊSC;FAXINAL DOS GUEDESSC;45355
2000;XANXERÊSC;FLORIANÓPOLISSC;9732
2000;XANXERÊSC;GALVÃOSC;3714
2000;XANXERÊSC;GASPARSC;300
2000;XANXERÊSC;GRAVATALSC;1
2000;XANXERÊSC;GUARAMIRIMSC;188
2000;XANXERÊSC;IBICARÉSC;119
2000;XANXERÊSC;INDAIALSC;194
2000;XANXERÊSC;IOMERÊSC;965
2000;XANXERÊSC;IPUAÇUSC;12312
2000;XANXERÊSC;IPUMIRIMSC;2730
2000;XANXERÊSC;IRANISC;3273
2000;XANXERÊSC;ITAJAÍSC;1149
2000;XANXERÊSC;ITAPEMASC;135
2000;XANXERÊSC;ITAPIRANGASC;10
2000;XANXERÊSC;ITÁSC;931
2000;XANXERÊSC;JARAGUÁ DO SULSC;417
2000;XANXERÊSC;JOAÇABASC;4270
2000;XANXERÊSC;JOINVILLESC;748
2000;XANXERÊSC;JUPIÁSC;563
2000;XANXERÊSC;LAGESSC;664
2000;XANXERÊSC;LAURO MULLERSC;32
2000;XANXERÊSC;LEBON RÉGISSC;98
2000;XANXERÊSC;LUZERNASC;72
2000;XANXERÊSC;MAFRASC;30
2000;XANXERÊSC;MARAVILHASC;688
2000;XANXERÊSC;MASSARANDUBASC;28
2000;XANXERÊSC;MONTE CASTELOSC;29
2000;XANXERÊSC;ORLEANSSC;50
2000;XANXERÊSC;PAPANDUVASC;9
2000;XANXERÊSC;PASSOS MAIASC;1745
2000;XANXERÊSC;PINHALZINHOSC;588
2000;XANXERÊSC;PONTE ALTASC;13
2000;XANXERÊSC;PONTE SERRADASC;12888
2000;XANXERÊSC;RANCHO QUEIMADOSC;491
2000;XANXERÊSC;RIO DO SULSC;334
2000;XANXERÊSC;RIO NEGRINHOSC;51
2000;XANXERÊSC;SANTA CECÍLIASC;37
2000;XANXERÊSC;SEARASC;3528
2000;XANXERÊSC;SÃO BENTO DO SULSC;27
2000;XANXERÊSC;SÃO DOMINGOSSC;15806
2000;XANXERÊSC;SÃO JOAQUIMSC;34
2000;XANXERÊSC;SÃO LOURENÇO DO OESTESC;2497
2000;XANXERÊSC;SÃO LUDGEROSC;12
2000;XANXERÊSC;SÃO MIGUEL DO OESTESC;1580
2000;XANXERÊSC;TANGARÁSC;99
2000;XANXERÊSC;TREZE TÍLIASSC;372
2000;XANXERÊSC;TUBARÃOSC;157
2000;XANXERÊSC;VARGEM BONITASC;1641
2000;XANXERÊSC;VARGEÃOSC;11658
2000;XANXERÊSC;VIDEIRASC;8274
2000;XANXERÊSC;XAVANTINASC;8644
2000;XANXERÊSC;XAXIMSC;29046
2000;XAVANTINASC;IRANISC;422
2000;XAVANTINASC;ITÁSC;106
2000;XAVANTINASC;SEARASC;5897
2000;XAVANTINASC;XANXERÊSC;8644
2000;XAXIMSC;ABELARDO LUZSC;275
2000;XAXIMSC;BALNEÁRIO CAMBORIÚSC;307
2000;XAXIMSC;BLUMENAUSC;415
2000;XAXIMSC;BOM JARDIM DA SERRASC;9
2000;XAXIMSC;BOM JESUSSC;218
2000;XAXIMSC;BRAÇO DO NORTESC;1
2000;XAXIMSC;CAMPO ALEGRESC;2
2000;XAXIMSC;CAMPOS NOVOSSC;123
2000;XAXIMSC;CATANDUVASSC;1769
2000;XAXIMSC;CAÇADORSC;137
2000;XAXIMSC;CHAPECÓSC;34390
2000;XAXIMSC;CORDILHEIRA ALTASC;9102
2000;XAXIMSC;CORONEL FREITASSC;40
2000;XAXIMSC;CORREIA PINTOSC;18
2000;XAXIMSC;CRICIÚMASC;36
2000;XAXIMSC;CURITIBANOSSC;90
2000;XAXIMSC;ERVAL VELHOSC;4
2000;XAXIMSC;FAXINAL DOS GUEDESSC;2119
2000;XAXIMSC;FLORIANÓPOLISSC;812
2000;XAXIMSC;GALVÃOSC;1
2000;XAXIMSC;GASPARSC;136
2000;XAXIMSC;GUARAMIRIMSC;20
2000;XAXIMSC;INDAIALSC;35
2000;XAXIMSC;ITAJAÍSC;169
2000;XAXIMSC;IÇARASC;8
2000;XAXIMSC;JARAGUÁ DO SULSC;99
2000;XAXIMSC;JOAÇABASC;420
2000;XAXIMSC;JOINVILLESC;148
2000;XAXIMSC;JUPIÁSC;12
2000;XAXIMSC;LAGESSC;570
2000;XAXIMSC;LEBON RÉGISSC;17
2000;XAXIMSC;MAFRASC;11
2000;XAXIMSC;MARAVILHASC;1209
2000;XAXIMSC;MASSARANDUBASC;1
2000;XAXIMSC;MONTE CASTELOSC;16
2000;XAXIMSC;ORLEANSSC;6
2000;XAXIMSC;PINHALZINHOSC;1345
2000;XAXIMSC;PONTE ALTASC;35
2000;XAXIMSC;PONTE SERRADASC;5080
2000;XAXIMSC;RANCHO QUEIMADOSC;5
2000;XAXIMSC;RIO DO SULSC;108
2000;XAXIMSC;RIO NEGRINHOSC;5
2000;XAXIMSC;SANTA CECÍLIASC;12
2000;XAXIMSC;SÃO BENTO DO SULSC;4
2000;XAXIMSC;SÃO DOMINGOSSC;321
2000;XAXIMSC;SÃO JOAQUIMSC;6
2000;XAXIMSC;SÃO MIGUEL DO OESTESC;2113
2000;XAXIMSC;TANGARÁSC;37
2000;XAXIMSC;TUBARÃOSC;58
2000;XAXIMSC;VARGEM BONITASC;83
2000;XAXIMSC;VARGEÃOSC;2248
2000;XAXIMSC;VIDEIRASC;193
2000;XAXIMSC;XANXERÊSC;29046
2000;ZORTÉASC;CAMPOS NOVOSSC;6036
2000;ZORTÉASC;CAPINZALSC;23109
2000;ZORTÉASC;PIRATUBASC;303
2000;ÁGUA DOCESC;ARROIO TRINTASC;382
2000;ÁGUA DOCESC;CATANDUVASSC;473
2000;ÁGUA DOCESC;CAÇADORSC;2242
2000;ÁGUA DOCESC;CONCÓRDIASC;184
2000;ÁGUA DOCESC;IRANISC;552
2000;ÁGUA DOCESC;JOAÇABASC;25329
2000;ÁGUA DOCESC;LUZERNASC;2712
2000;ÁGUA DOCESC;SALTO VELOSOSC;1745
2000;ÁGUA DOCESC;SÃO CARLOSSC;8
2000;ÁGUA DOCESC;TREZE TÍLIASSC;744
2000;ÁGUA DOCESC;VIDEIRASC;1161
2000;ÁGUAS DE CHAPECÓSC;CAIBISC;280
2000;ÁGUAS DE CHAPECÓSC;CHAPECÓSC;19789
2000;ÁGUAS DE CHAPECÓSC;DESCANSOSC;13
2000;ÁGUAS DE CHAPECÓSC;DIONÍSIO CERQUEIRASC;12
2000;ÁGUAS DE CHAPECÓSC;GUARACIABASC;11
2000;ÁGUAS DE CHAPECÓSC;GUATAMBÚSC;274
2000;ÁGUAS DE CHAPECÓSC;IPORÃ DO OESTESC;28
2000;ÁGUAS DE CHAPECÓSC;ITAPIRANGASC;24
2000;ÁGUAS DE CHAPECÓSC;MONDAÍSC;261
2000;ÁGUAS DE CHAPECÓSC;PALMITOSSC;4277
2000;ÁGUAS DE CHAPECÓSC;PLANALTO ALEGRESC;6237
2000;ÁGUAS DE CHAPECÓSC;RIQUEZASC;41
2000;ÁGUAS DE CHAPECÓSC;SÃO CARLOSSC;3470
2000;ÁGUAS DE CHAPECÓSC;SÃO JOSÉ DO CEDROSC;16
2000;ÁGUAS DE CHAPECÓSC;SÃO MIGUEL DO OESTESC;116
2000;ÁGUAS MORNASSC;ALFREDO WAGNERSC;708
2000;ÁGUAS MORNASSC;ANITÁPOLISSC;111
2000;ÁGUAS MORNASSC;AURORASC;8
2000;ÁGUAS MORNASSC;BOCAINA DO SULSC;35
2000;ÁGUAS MORNASSC;BOM RETIROSC;451
2000;ÁGUAS MORNASSC;CORREIA PINTOSC;3
2000;ÁGUAS MORNASSC;FLORIANÓPOLISSC;43280
2000;ÁGUAS MORNASSC;ITUPORANGASC;21
2000;ÁGUAS MORNASSC;LAGESSC;193
2000;ÁGUAS MORNASSC;LEOBERTO LEALSC;25
2000;ÁGUAS MORNASSC;PALHOÇASC;64492
2000;ÁGUAS MORNASSC;RANCHO QUEIMADOSC;2769
2000;ÁGUAS MORNASSC;RIO DO SULSC;77
2000;ÁGUAS MORNASSC;SANTA ROSA DE LIMASC;4
2000;ÁGUAS MORNASSC;SANTO AMARO DA IMPERATRIZSC;54284
2000;ÁGUAS MORNASSC;SÃO BONIFÁCIOSC;1460
2000;ÁGUAS MORNASSC;SÃO CARLOSSC;41
2000;ÁGUAS MORNASSC;SÃO JOAQUIMSC;64
2000;ÁGUAS MORNASSC;SÃO JOSÉSC;1122
2000;ÁGUAS MORNASSC;SÃO MARTINHOSC;37
2000;ÁGUAS MORNASSC;URUBICISC;59
2001;ABDON BATISTASC;CAMPO BELO DO SULSC;1940
2001;ABDON BATISTASC;CAMPOS NOVOSSC;8567
2001;ABDON BATISTASC;CAPÃO ALTOSC;15
2001;ABDON BATISTASC;CERRO NEGROSC;1330
2001;ABDON BATISTASC;JOAÇABASC;8
2001;ABDON BATISTASC;LAGESSC;1270
2001;ABELARDO LUZSC;BOM JESUSSC;927
2001;ABELARDO LUZSC;CHAPECÓSC;524
2001;ABELARDO LUZSC;CORDILHEIRA ALTASC;7
2001;ABELARDO LUZSC;RANCHO QUEIMADOSC;16
2001;ABELARDO LUZSC;XANXERÊSC;2389
2001;ABELARDO LUZSC;XAXIMSC;190
2001;AGROLÂNDIASC;AGRONÔMICASC;3472
2001;AGROLÂNDIASC;ATALANTASC;9599
2001;AGROLÂNDIASC;LAGESSC;523
2001;AGROLÂNDIASC;OTACÍLIO COSTASC;2389
2001;AGROLÂNDIASC;PALMEIRASC;75
2001;AGROLÂNDIASC;RIO DO SULSC;49641
2001;AGROLÂNDIASC;TROMBUDO CENTRALSC;17844
2001;AGRONÔMICASC;AGROLÂNDIASC;3472
2001;AGRONÔMICASC;ATALANTASC;2054
2001;AGRONÔMICASC;BRAÇO DO TROMBUDOSC;41
2001;AGRONÔMICASC;CURITIBANOSSC;128
2001;AGRONÔMICASC;ITAIÓPOLISSC;71
2001;AGRONÔMICASC;POUSO REDONDOSC;3473
2001;AGRONÔMICASC;RIO DO CAMPOSC;186
2001;AGRONÔMICASC;RIO DO SULSC;95731
2001;AGRONÔMICASC;SÃO CRISTOVÃO DO SULSC;22
2001;AGRONÔMICASC;TAIÓSC;2908
2001;AGRONÔMICASC;TROMBUDO CENTRALSC;15060
2001;ALFREDO WAGNERSC;AURORASC;84
2001;ALFREDO WAGNERSC;BOCAINA DO SULSC;40
2001;ALFREDO WAGNERSC;BOM RETIROSC;6495
2001;ALFREDO WAGNERSC;CORREIA PINTOSC;86
2001;ALFREDO WAGNERSC;CURITIBANOSSC;188
2001;ALFREDO WAGNERSC;FLORIANÓPOLISSC;9744
2001;ALFREDO WAGNERSC;FRAIBURGOSC;60
2001;ALFREDO WAGNERSC;ITUPORANGASC;7339
2001;ALFREDO WAGNERSC;LAGESSC;893
2001;ALFREDO WAGNERSC;LEOBERTO LEALSC;28
2001;ALFREDO WAGNERSC;MONTE CARLOSC;79
2001;ALFREDO WAGNERSC;PALHOÇASC;2772
2001;ALFREDO WAGNERSC;PONTE ALTASC;83
2001;ALFREDO WAGNERSC;POUSO REDONDOSC;181
2001;ALFREDO WAGNERSC;RANCHO QUEIMADOSC;1348
2001;ALFREDO WAGNERSC;RIO DO SULSC;3244
2001;ALFREDO WAGNERSC;SANTO AMARO DA IMPERATRIZSC;754
2001;ALFREDO WAGNERSC;SÃO CARLOSSC;116
2001;ALFREDO WAGNERSC;SÃO JOAQUIMSC;124
2001;ALFREDO WAGNERSC;SÃO JOSÉSC;335
2001;ALFREDO WAGNERSC;TAIÓSC;155
2001;ALFREDO WAGNERSC;URUBICISC;4968
2001;ALFREDO WAGNERSC;VIDEIRASC;84
2001;ALFREDO WAGNERSC;ÁGUAS MORNASSC;414
2001;ALTO BELA VISTASC;CONCÓRDIASC;946
2001;ALTO BELA VISTASC;PERITIBASC;944
2001;ANCHIETASC;BARRA BONITASC;1660
2001;ANCHIETASC;CAMPO ERÊSC;1094
2001;ANCHIETASC;CAMPOS NOVOSSC;11
2001;ANCHIETASC;DESCANSOSC;61
2001;ANCHIETASC;DIONÍSIO CERQUEIRASC;159
2001;ANCHIETASC;FLORIANÓPOLISSC;222
2001;ANCHIETASC;GALVÃOSC;13
2001;ANCHIETASC;GUARACIABASC;3584
2001;ANCHIETASC;IPORÃ DO OESTESC;40
2001;ANCHIETASC;IRACEMINHASC;204
2001;ANCHIETASC;ITAPIRANGASC;84
2001;ANCHIETASC;JOAÇABASC;46
2001;ANCHIETASC;LAGESSC;28
2001;ANCHIETASC;MARAVILHASC;2336
2001;ANCHIETASC;PALMA SOLASC;4054
2001;ANCHIETASC;RIO DAS ANTASSC;3561
2001;ANCHIETASC;ROMELÂNDIASC;2380
2001;ANCHIETASC;SÃO DOMINGOSSC;1
2001;ANCHIETASC;SÃO JOSÉ DO CEDROSC;4
2001;ANCHIETASC;SÃO LOURENÇO DO OESTESC;193
2001;ANCHIETASC;SÃO MIGUEL DA BOA VISTASC;421
2001;ANCHIETASC;SÃO MIGUEL DO OESTESC;6316
2001;ANCHIETASC;XANXERÊSC;97
2001;ANGELINASC;BRUSQUESC;1490
2001;ANGELINASC;FLORIANÓPOLISSC;5971
2001;ANGELINASC;MAJOR GERCINOSC;676
2001;ANGELINASC;NOVA TRENTOSC;116
2001;ANGELINASC;RANCHO QUEIMADOSC;558
2001;ANGELINASC;SÃO JOSÉSC;1825
2001;ANGELINASC;SÃO JOÃO BATISTASC;875
2001;ANGELINASC;SÃO PEDRO DE ALCÂNTARASC;2580
2001;ANITA GARIBALDISC;CAMPO BELO DO SULSC;2803
2001;ANITA GARIBALDISC;CAMPOS NOVOSSC;5087
2001;ANITA GARIBALDISC;CAPÃO ALTOSC;136
2001;ANITA GARIBALDISC;CELSO RAMOSSC;6634
2001;ANITA GARIBALDISC;CERRO NEGROSC;2024
2001;ANITA GARIBALDISC;LAGESSC;12730
2001;ANITA GARIBALDISC;PASSO DE TORRESSC;100
2001;ANITÁPOLISSC;BENEDITO NOVOSC;4
2001;ANITÁPOLISSC;BLUMENAUSC;1
2001;ANITÁPOLISSC;BRAÇO DO NORTESC;1057
2001;ANITÁPOLISSC;FLORIANÓPOLISSC;1655
2001;ANITÁPOLISSC;GASPARSC;8
2001;ANITÁPOLISSC;ITAIÓPOLISSC;769
2001;ANITÁPOLISSC;MAFRASC;88
2001;ANITÁPOLISSC;PALHOÇASC;2110
2001;ANITÁPOLISSC;PAPANDUVASC;2
2001;ANITÁPOLISSC;RANCHO QUEIMADOSC;1074
2001;ANITÁPOLISSC;RIO FORTUNASC;472
2001;ANITÁPOLISSC;SANTA ROSA DE LIMASC;1577
2001;ANITÁPOLISSC;SANTO AMARO DA IMPERATRIZSC;1748
2001;ANITÁPOLISSC;SÃO JOSÉSC;612
2001;ANITÁPOLISSC;TAIÓSC;8
2001;ANITÁPOLISSC;ÁGUAS MORNASSC;155
2001;ANTÔNIO CARLOSSC;BIGUAÇUSC;117387
2001;ANTÔNIO CARLOSSC;FLORIANÓPOLISSC;82195
2001;APIÚNASC;ASCURRASC;16936
2001;APIÚNASC;BALNEÁRIO CAMBORIÚSC;169
2001;APIÚNASC;BLUMENAUSC;2311
2001;APIÚNASC;BRUSQUESC;754
2001;APIÚNASC;CANELINHASC;2
2001;APIÚNASC;CORUPÁSC;27
2001;APIÚNASC;FLORIANÓPOLISSC;32
2001;APIÚNASC;GASPARSC;13
2001;APIÚNASC;GUARAMIRIMSC;38
2001;APIÚNASC;IBIRAMASC;591
2001;APIÚNASC;INDAIALSC;48431
2001;APIÚNASC;ITAJAÍSC;224
2001;APIÚNASC;ITAPEMASC;3
2001;APIÚNASC;JARAGUÁ DO SULSC;73
2001;APIÚNASC;JOINVILLESC;30
2001;APIÚNASC;LAGESSC;102
2001;APIÚNASC;LONTRASSC;459
2001;APIÚNASC;MASSARANDUBASC;7
2001;APIÚNASC;OTACÍLIO COSTASC;28
2001;APIÚNASC;PALMEIRASC;1
2001;APIÚNASC;POMERODESC;19
2001;APIÚNASC;PONTE ALTASC;129
2001;APIÚNASC;POUSO REDONDOSC;262
2001;APIÚNASC;PRESIDENTE GETÚLIOSC;174
2001;APIÚNASC;RIO DO SULSC;1853
2001;APIÚNASC;RIO DOS CEDROSSC;27
2001;APIÚNASC;RODEIOSC;17207
2001;APIÚNASC;SÃO BENTO DO SULSC;31
2001;APIÚNASC;SÃO JOÃO BATISTASC;2
2001;APIÚNASC;TAIÓSC;41
2001;APIÚNASC;TIJUCASSC;6
2001;APIÚNASC;TIMBÓSC;1477
2001;APIÚNASC;TROMBUDO CENTRALSC;665
2001;ARABUTÃSC;CONCÓRDIASC;3476
2001;ARABUTÃSC;FAXINAL DOS GUEDESSC;57
2001;ARABUTÃSC;IPUMIRIMSC;638
2001;ARABUTÃSC;LINDÓIA DO SULSC;171
2001;ARABUTÃSC;VARGEÃOSC;6
2001;ARABUTÃSC;XANXERÊSC;86
2001;ARAQUARISC;BALNEÁRIO CAMBORIÚSC;168
2001;ARAQUARISC;BALNEÁRIO PIÇARRASSC;6554
2001;ARAQUARISC;BARRA VELHASC;32934
2001;ARAQUARISC;BIGUAÇUSC;7
2001;ARAQUARISC;FLORIANÓPOLISSC;5
2001;ARAQUARISC;GASPARSC;1099
2001;ARAQUARISC;GUARAMIRIMSC;389
2001;ARAQUARISC;ITAJAÍSC;5866
2001;ARAQUARISC;ITAPEMASC;5
2001;ARAQUARISC;JARAGUÁ DO SULSC;400
2001;ARAQUARISC;JOINVILLESC;615436
2001;ARAQUARISC;NAVEGANTESSC;5377
2001;ARAQUARISC;PENHASC;776
2001;ARAQUARISC;SÃO FRANCISCO DO SULSC;72734
2001;ARARANGUÁSC;ARMAZÉMSC;4748
2001;ARARANGUÁSC;BALNEÁRIO ARROIO DO SILVASC;168671
2001;ARARANGUÁSC;BALNEÁRIO CAMBORIÚSC;854
2001;ARARANGUÁSC;BLUMENAUSC;694
2001;ARARANGUÁSC;CRICIÚMASC;187117
2001;ARARANGUÁSC;ERMOSC;8006
2001;ARARANGUÁSC;FLORIANÓPOLISSC;25258
2001;ARARANGUÁSC;ITAJAÍSC;337
2001;ARARANGUÁSC;IÇARASC;16069
2001;ARARANGUÁSC;JACINTO MACHADOSC;7487
2001;ARARANGUÁSC;JARAGUÁ DO SULSC;127
2001;ARARANGUÁSC;MARACAJÁSC;27496
2001;ARARANGUÁSC;MELEIROSC;3951
2001;ARARANGUÁSC;POMERODESC;10
2001;ARARANGUÁSC;PRAIA GRANDESC;5741
2001;ARARANGUÁSC;SANTA ROSA DO SULSC;2672
2001;ARARANGUÁSC;SOMBRIOSC;22156
2001;ARARANGUÁSC;SÃO JOÃO DO SULSC;2730
2001;ARARANGUÁSC;TIMBÉ DO SULSC;7533
2001;ARARANGUÁSC;TUBARÃOSC;11772
2001;ARARANGUÁSC;TURVOSC;17480
2001;ARARANGUÁSC;URUSSANGASC;600
2001;ARMAZÉMSC;ARARANGUÁSC;4748
2001;ARMAZÉMSC;CAPIVARI DE BAIXOSC;18
2001;ARMAZÉMSC;GRAVATALSC;8724
2001;ARMAZÉMSC;MARACAJÁSC;891
2001;ARMAZÉMSC;SÃO BONIFÁCIOSC;495
2001;ARMAZÉMSC;SÃO MARTINHOSC;4548
2001;ARMAZÉMSC;TUBARÃOSC;22441
2001;ARROIO TRINTASC;SALTO VELOSOSC;2748
2001;ARROIO TRINTASC;VIDEIRASC;5600
2001;ARROIO TRINTASC;ÁGUA DOCESC;241
2001;ASCURRASC;APIÚNASC;16936
2001;ASCURRASC;BALNEÁRIO CAMBORIÚSC;206
2001;ASCURRASC;BLUMENAUSC;5838
2001;ASCURRASC;BRUSQUESC;369
2001;ASCURRASC;CORUPÁSC;13
2001;ASCURRASC;FLORIANÓPOLISSC;105
2001;ASCURRASC;GUARAMIRIMSC;54
2001;ASCURRASC;IBIRAMASC;201
2001;ASCURRASC;INDAIALSC;16483
2001;ASCURRASC;ITAJAÍSC;303
2001;ASCURRASC;JARAGUÁ DO SULSC;70
2001;ASCURRASC;JOINVILLESC;47
2001;ASCURRASC;LAGESSC;109
2001;ASCURRASC;LONTRASSC;1239
2001;ASCURRASC;MASSARANDUBASC;7
2001;ASCURRASC;OTACÍLIO COSTASC;37
2001;ASCURRASC;POMERODESC;36
2001;ASCURRASC;PONTE ALTASC;117
2001;ASCURRASC;POUSO REDONDOSC;236
2001;ASCURRASC;PRESIDENTE GETÚLIOSC;222
2001;ASCURRASC;RIO DO SULSC;1895
2001;ASCURRASC;RIO DOS CEDROSSC;62
2001;ASCURRASC;RODEIOSC;57141
2001;ASCURRASC;SÃO BENTO DO SULSC;26
2001;ASCURRASC;SÃO JOÃO BATISTASC;7
2001;ASCURRASC;TAIÓSC;75
2001;ASCURRASC;TIJUCASSC;32
2001;ASCURRASC;TIMBÓSC;15687
2001;ASCURRASC;TROMBUDO CENTRALSC;343
2001;ATALANTASC;AGROLÂNDIASC;9599
2001;ATALANTASC;AGRONÔMICASC;2054
2001;ATALANTASC;ITUPORANGASC;5464
2001;ATALANTASC;RIO DO SULSC;12855
2001;ATALANTASC;TROMBUDO CENTRALSC;2755
2001;AURORASC;ALFREDO WAGNERSC;84
2001;AURORASC;FLORIANÓPOLISSC;33
2001;AURORASC;ITUPORANGASC;17995
2001;AURORASC;PALHOÇASC;27
2001;AURORASC;RANCHO QUEIMADOSC;10
2001;AURORASC;RIO DO SULSC;60429
2001;AURORASC;SANTO AMARO DA IMPERATRIZSC;8
2001;AURORASC;ÁGUAS MORNASSC;6
2001;BALNEÁRIO ARROIO DO SILVASC;ARARANGUÁSC;168671
2001;BALNEÁRIO CAMBORIÚSC;APIÚNASC;169
2001;BALNEÁRIO CAMBORIÚSC;ARAQUARISC;168
2001;BALNEÁRIO CAMBORIÚSC;ARARANGUÁSC;854
2001;BALNEÁRIO CAMBORIÚSC;ASCURRASC;206
2001;BALNEÁRIO CAMBORIÚSC;BALNEÁRIO PIÇARRASSC;8085
2001;BALNEÁRIO CAMBORIÚSC;BARRA VELHASC;3818
2001;BALNEÁRIO CAMBORIÚSC;BIGUAÇUSC;406
2001;BALNEÁRIO CAMBORIÚSC;BLUMENAUSC;44431
2001;BALNEÁRIO CAMBORIÚSC;BOMBINHASSC;34206
2001;BALNEÁRIO CAMBORIÚSC;BRUSQUESC;49397
2001;BALNEÁRIO CAMBORIÚSC;CAMBORIÚSC;111998
2001;BALNEÁRIO CAMBORIÚSC;CAMPO ALEGRESC;82
2001;BALNEÁRIO CAMBORIÚSC;CAMPOS NOVOSSC;1470
2001;BALNEÁRIO CAMBORIÚSC;CANOINHASSC;2137
2001;BALNEÁRIO CAMBORIÚSC;CAÇADORSC;2642
2001;BALNEÁRIO CAMBORIÚSC;CHAPECÓSC;5683
2001;BALNEÁRIO CAMBORIÚSC;CONCÓRDIASC;4284
2001;BALNEÁRIO CAMBORIÚSC;CORREIA PINTOSC;62
2001;BALNEÁRIO CAMBORIÚSC;CRICIÚMASC;4791
2001;BALNEÁRIO CAMBORIÚSC;CURITIBANOSSC;3133
2001;BALNEÁRIO CAMBORIÚSC;DOUTOR PEDRINHOSC;88
2001;BALNEÁRIO CAMBORIÚSC;ERVAL VELHOSC;9
2001;BALNEÁRIO CAMBORIÚSC;FLORIANÓPOLISSC;42402
2001;BALNEÁRIO CAMBORIÚSC;FRAIBURGOSC;208
2001;BALNEÁRIO CAMBORIÚSC;GASPARSC;2300
2001;BALNEÁRIO CAMBORIÚSC;GUARAMIRIMSC;202
2001;BALNEÁRIO CAMBORIÚSC;ILHOTASC;5607
2001;BALNEÁRIO CAMBORIÚSC;IMBITUBASC;3366
2001;BALNEÁRIO CAMBORIÚSC;INDAIALSC;734
2001;BALNEÁRIO CAMBORIÚSC;ITAJAÍSC;471625
2001;BALNEÁRIO CAMBORIÚSC;ITAPEMASC;334503
2001;BALNEÁRIO CAMBORIÚSC;ITAPIRANGASC;5
2001;BALNEÁRIO CAMBORIÚSC;ITUPORANGASC;96
2001;BALNEÁRIO CAMBORIÚSC;JABORÁSC;32
2001;BALNEÁRIO CAMBORIÚSC;JARAGUÁ DO SULSC;3792
2001;BALNEÁRIO CAMBORIÚSC;JOAÇABASC;4021
2001;BALNEÁRIO CAMBORIÚSC;JOINVILLESC;10170
2001;BALNEÁRIO CAMBORIÚSC;LAGESSC;335
2001;BALNEÁRIO CAMBORIÚSC;LAGUNASC;2239
2001;BALNEÁRIO CAMBORIÚSC;LAURENTINOSC;522
2001;BALNEÁRIO CAMBORIÚSC;LEBON RÉGISSC;240
2001;BALNEÁRIO CAMBORIÚSC;LONTRASSC;1
2001;BALNEÁRIO CAMBORIÚSC;LUIZ ALVESSC;507
2001;BALNEÁRIO CAMBORIÚSC;MAFRASC;1728
2001;BALNEÁRIO CAMBORIÚSC;MARAVILHASC;241
2001;BALNEÁRIO CAMBORIÚSC;MASSARANDUBASC;26
2001;BALNEÁRIO CAMBORIÚSC;MONTE CARLOSC;13
2001;BALNEÁRIO CAMBORIÚSC;NAVEGANTESSC;4281
2001;BALNEÁRIO CAMBORIÚSC;OTACÍLIO COSTASC;412
2001;BALNEÁRIO CAMBORIÚSC;PINHALZINHOSC;513
2001;BALNEÁRIO CAMBORIÚSC;POMERODESC;689
2001;BALNEÁRIO CAMBORIÚSC;PONTE ALTASC;138
2001;BALNEÁRIO CAMBORIÚSC;PORTO BELOSC;44775
2001;BALNEÁRIO CAMBORIÚSC;PORTO UNIÃOSC;2358
2001;BALNEÁRIO CAMBORIÚSC;POUSO REDONDOSC;118
2001;BALNEÁRIO CAMBORIÚSC;PRESIDENTE NEREUSC;225
2001;BALNEÁRIO CAMBORIÚSC;RIO DO OESTESC;1358
2001;BALNEÁRIO CAMBORIÚSC;RIO DO SULSC;1386
2001;BALNEÁRIO CAMBORIÚSC;RIO NEGRINHOSC;697
2001;BALNEÁRIO CAMBORIÚSC;SANTA CECÍLIASC;514
2001;BALNEÁRIO CAMBORIÚSC;SEARASC;77
2001;BALNEÁRIO CAMBORIÚSC;SÃO BENTO DO SULSC;1490
2001;BALNEÁRIO CAMBORIÚSC;SÃO FRANCISCO DO SULSC;23
2001;BALNEÁRIO CAMBORIÚSC;SÃO MIGUEL DO OESTESC;1340
2001;BALNEÁRIO CAMBORIÚSC;TAIÓSC;674
2001;BALNEÁRIO CAMBORIÚSC;TIJUCASSC;13223
2001;BALNEÁRIO CAMBORIÚSC;TIMBÓSC;520
